emp_no,first_name,last_name,title,from_date,salary
63743,Shugo,Muntz,Senior Staff,1988-11-02,55294
296953,Sibyl,Dahlbom,Engineer,1988-11-02,44304
15019,Qingxiang,Shokrollahi,Senior Engineer,1988-11-02,41721
430662,Zita,Vernadat,Senior Engineer,1988-11-02,56065
430535,Georg,Fasbender,Staff,1988-11-02,46447
270922,Aram,Rouquie,Senior Engineer,1988-11-02,82096
480376,Akhilish,Kieras,Staff,1988-11-02,80095
430101,Dekang,Veeraraghavan,Senior Staff,1988-11-02,46824
223305,Manohar,Deville,Senior Engineer,1988-11-02,40000
271403,Baocai,Kuzuoka,Senior Staff,1988-11-02,94810
407198,Juichirou,Speek,Engineer,1988-11-02,40000
236050,Yoshinari,Marchesini,Engineer,1988-11-02,64245
258869,Valeska,Billawala,Senior Engineer,1988-11-02,40000
438207,Elvis,Adachi,Staff,1988-11-01,42133
402920,Peternela,Bernardinello,Staff,1988-11-01,46700
39658,Cullen,Flexer,Engineer,1988-11-01,40000
259096,Yonghoan,Pavlopoulou,Engineer,1988-11-01,40000
466101,Manibrata,Kropp,Senior Staff,1988-11-01,60639
417663,Muzhong,Stassinopoulos,Staff,1988-11-01,53334
492638,Shaowen,Chinin,Technique Leader,1988-11-01,51867
480883,Hitofumi,Rouquie,Senior Staff,1988-11-01,40000
249646,Alper,Boudaillier,Senior Engineer,1988-11-01,49232
431798,Masanao,Middleton,Technique Leader,1988-11-01,42011
494927,Wojceich,Rosay,Senior Engineer,1988-11-01,40000
452642,Takahiro,Schiettecatte,Senior Engineer,1988-11-01,52507
82626,Adit,Reeken,Engineer,1988-11-01,47175
276720,Guadalupe,Solovay,Assistant Engineer,1988-11-01,40000
452409,Jaihie,Szmurlo,Staff,1988-11-01,52924
225492,Guangming,Deville,Staff,1988-11-01,40000
76144,Khue,Clemencon,Technique Leader,1988-10-31,40000
482207,Satyanarayana,Perl,Senior Engineer,1988-10-31,40000
422033,Basim,Butterworth,Senior Staff,1988-10-31,40000
93813,Giordano,Janetzko,Senior Staff,1988-10-31,66154
63675,Kazuhira,Heijenga,Senior Engineer,1988-10-31,40000
475654,Fumiyo,Tibblin,Senior Engineer,1988-10-31,40000
266936,Vidya,Rusterholz,Engineer,1988-10-31,52685
46339,Stepehn,Linares,Senior Staff,1988-10-31,56890
202163,Fayez,Dayana,Senior Staff,1988-10-31,42545
285766,Hsiangchu,Auyong,Senior Engineer,1988-10-31,60818
108223,Henk,Cangellaris,Technique Leader,1988-10-31,55782
422995,Gro,Pezzoli,Senior Staff,1988-10-30,43407
201238,Karlis,Makrucki,Staff,1988-10-30,40000
439687,Alejandra,Schlumberger,Technique Leader,1988-10-30,40000
201426,Garnet,Sudkamp,Staff,1988-10-30,40000
450670,Udo,Haumacher,Assistant Engineer,1988-10-30,43280
288801,Otmar,Birge,Senior Staff,1988-10-30,91680
39712,Chirstian,Muchinsky,Senior Staff,1988-10-30,75967
449485,Along,Murtafg,Engineer,1988-10-30,49000
249642,Yonghong,dAstous,Senior Engineer,1988-10-30,59298
413288,Kenton,Ramras,Senior Staff,1988-10-30,59684
243084,Lech,Pavlopoulou,Senior Staff,1988-10-30,45238
242903,Dung,Genther,Staff,1988-10-30,48888
86284,Fabrizio,Wrigley,Assistant Engineer,1988-10-30,54840
268861,Duke,Ecklund,Engineer,1988-10-30,58177
21677,Zhensheng,Kavvadias,Senior Staff,1988-10-30,40000
42590,Basim,Billawala,Senior Engineer,1988-10-30,46900
48028,Steve,Bach,Engineer,1988-10-30,44406
80852,Yannis,Randt,Technique Leader,1988-10-30,66650
60767,Gianluca,Munos,Senior Staff,1988-10-29,74395
222079,Bojan,Streng,Engineer,1988-10-29,40000
225871,Ronghao,Kavraki,Staff,1988-10-29,59319
240950,Demos,Kleiser,Senior Engineer,1988-10-29,40000
499764,Zengping,Peir,Senior Staff,1988-10-29,78557
68909,Jayson,Rajcani,Engineer,1988-10-29,40000
402661,Suvo,Bashian,Staff,1988-10-29,46164
231952,Carrsten,Docker,Senior Engineer,1988-10-29,52909
234234,Edwin,Minakawa,Engineer,1988-10-29,40000
497184,Masali,Salverda,Senior Engineer,1988-10-29,40000
256728,Sajjan,Huxford,Senior Staff,1988-10-29,64478
38951,Terresa,Rijckaert,Senior Staff,1988-10-29,71348
53747,Yechezkel,Shimshoni,Senior Engineer,1988-10-29,43831
19134,Seongbin,Bakhtari,Senior Staff,1988-10-29,89672
17582,Kauko,Spieker,Senior Engineer,1988-10-28,44397
482654,Lokesh,Iisaka,Engineer,1988-10-28,40000
476166,Subhada,Quittner,Senior Staff,1988-10-28,102411
58280,Manohar,Peris,Senior Engineer,1988-10-28,78088
496150,Dmitry,Marrakchi,Senior Staff,1988-10-28,56737
21615,Shirish,Morrey,Technique Leader,1988-10-28,79062
51331,Jackson,Pusterhofer,Staff,1988-10-28,61438
411348,Georgi,Falster,Senior Staff,1988-10-28,40000
466264,Bingning,Ramsak,Staff,1988-10-28,40000
100653,Georgi,Maraist,Senior Engineer,1988-10-28,40000
30425,Rimli,Akazan,Senior Staff,1988-10-28,86775
32442,Leucio,Remmele,Senior Engineer,1988-10-28,40000
420647,Shooichi,Ranum,Engineer,1988-10-28,42024
13250,Zeydy,Schusler,Assistant Engineer,1988-10-28,47829
76764,Shuzo,Gien,Engineer,1988-10-28,40000
480034,Tokuyasu,Casley,Senior Engineer,1988-10-27,48553
278823,Deborah,Besancenot,Staff,1988-10-27,57308
105593,Kankanahalli,Liesche,Senior Staff,1988-10-27,40000
418186,Tse,Delgrange,Senior Engineer,1988-10-27,51939
221463,Ayakannu,Takkinen,Engineer,1988-10-27,40000
237348,Dhritiman,Imataki,Senior Staff,1988-10-27,40000
439716,Zsolt,Chleq,Engineer,1988-10-27,40000
106560,Tsuneo,Baar,Technique Leader,1988-10-27,40000
247963,Charlene,Back,Engineer,1988-10-27,40000
204645,Duangkaew,Gilg,Assistant Engineer,1988-10-27,57696
426739,Chandrasekaran,Sigstam,Staff,1988-10-27,40362
53324,Vincent,Speckmann,Engineer,1988-10-27,40000
436243,Evgueni,Fujisaki,Staff,1988-10-27,48717
102028,Yunming,Thiran,Senior Engineer,1988-10-27,63152
462062,Francoise,Einsfeld,Staff,1988-10-27,105681
51736,Shigehiro,Valiente,Engineer,1988-10-27,44781
95735,Mircea,Rande,Senior Engineer,1988-10-26,50505
292612,Lihong,Katalagarianos,Engineer,1988-10-26,46719
242850,Hyuckchul,Ouhyoung,Engineer,1988-10-26,40211
251005,Tomokazu,Norsworthy,Engineer,1988-10-26,40000
63331,Changho,Fadgyas,Assistant Engineer,1988-10-26,65406
492067,Zito,Eppinger,Technique Leader,1988-10-26,68483
402670,Demos,Lorys,Senior Engineer,1988-10-26,40000
209899,Lucien,Nicolson,Engineer,1988-10-26,40000
34489,Yaghout,Krychniak,Staff,1988-10-26,40000
461833,Shuho,Rosar,Senior Engineer,1988-10-26,40000
403471,Foong,Sudbeck,Senior Staff,1988-10-26,71600
97575,Nahum,Maksimenko,Engineer,1988-10-26,40000
461640,Krassimir,Auyong,Senior Engineer,1988-10-26,62803
452302,Toong,Maliniak,Engineer,1988-10-26,40000
13546,Aimee,Brookner,Engineer,1988-10-26,50295
238599,Tokuyasu,Breugel,Senior Staff,1988-10-26,58429
16969,Sanjit,Braccini,Engineer,1988-10-26,49377
210251,Fay,Frezza,Engineer,1988-10-26,52279
232564,Vishu,Trachtenberg,Engineer,1988-10-26,83949
416446,Berna,Antonakopoulos,Assistant Engineer,1988-10-25,44541
275865,Joydip,Fritzsche,Engineer,1988-10-25,40000
201524,Felicidad,Flasterstein,Engineer,1988-10-25,44027
270966,Hongzue,Heering,Staff,1988-10-25,54562
32468,Rafols,Masamoto,Staff,1988-10-25,81351
409048,Keung,Carrere,Senior Engineer,1988-10-25,43168
19882,Thanasis,Demri,Staff,1988-10-25,40000
291464,Yifei,Openshaw,Engineer,1988-10-25,49323
215656,Shawna,Sankaranarayanan,Senior Staff,1988-10-25,40000
46838,Yakichi,Marzano,Staff,1988-10-25,68645
209364,Manibrata,Casperson,Senior Engineer,1988-10-25,40000
405060,Amabile,Ozery,Engineer,1988-10-25,40000
407451,Sorina,Ponthieu,Assistant Engineer,1988-10-25,40000
422588,Abdelghani,Gimarc,Senior Engineer,1988-10-25,40000
480771,Jasminko,Iwayama,Engineer,1988-10-25,40000
28143,Adin,Teitelbaum,Senior Staff,1988-10-25,50403
49930,Girolamo,Conte,Senior Staff,1988-10-25,73438
21686,Kinh,Jansch,Engineer,1988-10-25,55890
489349,Foong,Schapire,Staff,1988-10-24,75443
240141,Hisao,Emmart,Engineer,1988-10-24,73338
237706,Candido,Provine,Assistant Engineer,1988-10-24,40000
475957,Yishay,Schapiro,Senior Staff,1988-10-24,45529
219370,Khedija,Nergos,Engineer,1988-10-24,52077
269730,Jordanka,Ranft,Engineer,1988-10-24,40864
456769,Kiam,Molenaar,Engineer,1988-10-24,62182
407766,Yoshinari,Schmittgen,Staff,1988-10-24,67315
478458,Kwangho,Koblitz,Engineer,1988-10-24,47327
98458,Oguz,Pollock,Senior Engineer,1988-10-24,47360
14600,Jayson,Cairo,Senior Staff,1988-10-24,41352
450498,Reinhard,Ciolek,Assistant Engineer,1988-10-24,40000
212334,Franziska,Bellmore,Engineer,1988-10-24,44884
456007,Souichi,Aloia,Senior Staff,1988-10-24,63030
73812,Shugo,Koblitz,Senior Staff,1988-10-23,70712
222935,Aiichiro,Chiola,Senior Engineer,1988-10-23,40000
206277,Candida,Toyoshima,Staff,1988-10-23,59339
66477,Christfried,Borstler,Engineer,1988-10-23,54869
214791,Mana,Ligten,Engineer,1988-10-23,42838
56936,Bernice,Wendorf,Senior Engineer,1988-10-23,40000
11628,Fan,Malinowski,Senior Engineer,1988-10-23,43966
408137,Sakthirel,Rousseau,Senior Engineer,1988-10-23,62958
480130,Heng,Kinley,Staff,1988-10-23,40000
244117,Dung,Chiodo,Senior Engineer,1988-10-23,48524
296963,Kellie,Gopalakrishnan,Senior Engineer,1988-10-23,47595
459287,Premsyl,Ranta,Technique Leader,1988-10-23,49306
77002,Aran,Ratnakar,Senior Engineer,1988-10-23,55048
24534,Berni,Morton,Engineer,1988-10-23,40000
44695,Sadok,Baek,Senior Staff,1988-10-23,60441
19984,Zhonghui,Taubenfeld,Senior Engineer,1988-10-22,63176
95798,Berry,Stemann,Technique Leader,1988-10-22,50007
273935,Heng,Gils,Senior Engineer,1988-10-22,40000
224988,Claude,Steinauer,Engineer,1988-10-22,40000
223081,Nalini,Rusterholz,Senior Engineer,1988-10-22,40000
50356,Guoxiang,Knightly,Senior Staff,1988-10-22,76936
245561,Peternela,Bottner,Staff,1988-10-22,51993
230801,Giao,Engberts,Senior Staff,1988-10-22,102623
103219,Guenter,Muchinsky,Senior Engineer,1988-10-22,69296
288641,Xiahua,Thisen,Senior Staff,1988-10-22,40000
255407,Brewster,Strehl,Senior Engineer,1988-10-22,63628
481518,Panayotis,Duclos,Technique Leader,1988-10-22,44214
56157,Sajjad,Cannane,Senior Staff,1988-10-22,40000
207701,Yuping,Lodder,Senior Engineer,1988-10-22,40000
32197,Claude,Highland,Senior Staff,1988-10-21,64708
208212,Bangqing,Lagarias,Senior Staff,1988-10-21,61687
262035,Clyde,Streng,Senior Engineer,1988-10-21,40000
242231,Lansing,Biron,Engineer,1988-10-21,40000
76743,Mechthild,Simmel,Senior Staff,1988-10-21,54202
259424,Barun,Dayana,Senior Staff,1988-10-21,58489
102856,Bogdan,Peron,Senior Staff,1988-10-21,40000
239188,Sanjeeva,Lunn,Senior Staff,1988-10-21,40000
276019,Abdulla,Erev,Senior Staff,1988-10-21,40000
423005,Chenyi,Furedi,Staff,1988-10-21,68331
299367,Halsur,Kinley,Senior Engineer,1988-10-20,45862
90059,Fumiyo,Setia,Engineer,1988-10-20,60521
73739,Marin,Krohm,Staff,1988-10-20,60709
475051,Ulises,Vitiello,Senior Engineer,1988-10-20,58191
482480,Herbert,Birjandi,Staff,1988-10-20,60053
488183,Shaowei,Hiroyama,Engineer,1988-10-20,40000
212295,Shahid,Lukaszewicz,Senior Engineer,1988-10-20,58712
230883,Pradeep,Kawashima,Senior Staff,1988-10-20,44783
67853,King,Perl,Technique Leader,1988-10-20,40000
434114,Nobuyoshi,Portugali,Senior Staff,1988-10-20,79837
69506,Marke,Cappelletti,Engineer,1988-10-20,41165
109111,Dietrich,Veevers,Senior Engineer,1988-10-20,49338
420256,Wilmer,Maraist,Staff,1988-10-20,40000
449903,Teruyuki,Billingsley,Senior Staff,1988-10-20,72720
43878,Karoline,Furedi,Engineer,1988-10-19,40000
420922,Peer,Schwartzburd,Senior Staff,1988-10-19,78303
44965,Tetsurou,Suppi,Senior Engineer,1988-10-19,58994
279342,Babette,Orlowska,Engineer,1988-10-19,40000
447658,Fen,Ossenbruggen,Senior Engineer,1988-10-19,40000
275719,Licheng,Nollmann,Senior Staff,1988-10-19,40000
244072,Chiranjit,Demke,Senior Staff,1988-10-19,73795
234562,Howell,Berztiss,Senior Engineer,1988-10-19,50829
84416,Satosi,Lanphier,Senior Staff,1988-10-19,64211
97205,Zhenhua,Baar,Senior Engineer,1988-10-19,52186
272309,Tadahiro,Waeselynck,Senior Engineer,1988-10-19,40000
33562,Shigenori,Zobel,Engineer,1988-10-19,40000
67500,Vasiliy,Laurillard,Senior Staff,1988-10-19,53652
19147,Chaitali,Bennis,Senior Staff,1988-10-18,76197
263792,Brigham,Merel,Senior Engineer,1988-10-18,40000
207162,Yucai,Kruskal,Senior Staff,1988-10-18,40000
496792,Stafford,Bashian,Engineer,1988-10-18,77244
281981,Youssef,Ishibashi,Senior Staff,1988-10-18,67377
20259,Yannik,Bratten,Senior Engineer,1988-10-18,48386
221766,Tzvetan,Karunanithi,Assistant Engineer,1988-10-18,46031
107996,Licheng,Nitta,Senior Staff,1988-10-18,77034
482806,Ebru,Kaminger,Senior Engineer,1988-10-18,60094
36930,Sadegh,Vasanthakumar,Senior Engineer,1988-10-18,40000
223972,Phillip,Peng,Staff,1988-10-18,62310
229046,Fabrizio,Denti,Senior Staff,1988-10-18,77727
13769,Yakichi,Trogemann,Senior Staff,1988-10-18,61025
439495,Maris,Pettis,Engineer,1988-10-18,51252
284617,Zhanqiu,Pell,Engineer,1988-10-18,49318
29797,Selwyn,Krzyzanowski,Technique Leader,1988-10-18,40000
256480,Demos,Ghemri,Engineer,1988-10-17,51574
492508,Uno,Eastman,Senior Staff,1988-10-17,51643
81767,Augustine,Matzov,Senior Staff,1988-10-17,64335
101276,Shirish,Leonhardt,Engineer,1988-10-17,62370
287512,Guadalupe,Bashian,Engineer,1988-10-17,40000
46159,Barun,Grabner,Senior Staff,1988-10-17,40736
418000,Yuichiro,Alpin,Staff,1988-10-17,82805
214716,Hironobu,Makrucki,Senior Staff,1988-10-17,69425
418671,Xiaoshan,Calkin,Senior Staff,1988-10-17,62129
273843,Arvin,Beetstra,Senior Engineer,1988-10-17,41529
244750,Gaurav,Kamble,Technique Leader,1988-10-17,40000
14498,Xiong,Selenyi,Staff,1988-10-17,40000
425809,Piyawadee,Luan,Senior Engineer,1988-10-17,40000
212762,Kauko,Lung,Senior Staff,1988-10-17,43095
240857,Karsten,Krzyzanowski,Senior Engineer,1988-10-16,49113
273240,Cordelia,Brendel,Senior Staff,1988-10-16,40000
282841,Alejandra,Schwabacher,Senior Staff,1988-10-16,45623
233147,Yishai,Teitelbaum,Engineer,1988-10-16,44153
15938,Garnik,Covnot,Staff,1988-10-16,69499
87323,Akemi,Nastansky,Engineer,1988-10-16,44537
492875,Sasan,Milicia,Senior Engineer,1988-10-16,40000
215855,Fan,Snedden,Senior Engineer,1988-10-16,56353
77980,Yongmin,Sidje,Senior Staff,1988-10-16,70657
435587,Mohua,Narahari,Technique Leader,1988-10-16,43835
201348,Renee,Esposito,Engineer,1988-10-16,75576
205645,Tonia,Stroustrup,Engineer,1988-10-16,40057
257876,Kiam,Isard,Senior Staff,1988-10-15,44891
449596,Shigeu,Ernst,Senior Staff,1988-10-15,62252
296676,Zeydy,Hockney,Staff,1988-10-15,79574
285127,Marla,Lindenbaum,Senior Staff,1988-10-15,50351
18443,Florina,Swick,Senior Staff,1988-10-15,69107
493117,Moie,Ullian,Senior Engineer,1988-10-15,41410
434785,Sachin,Penn,Staff,1988-10-15,45379
242071,Youpyo,Denti,Senior Staff,1988-10-15,46377
441137,Sanjit,Rajala,Engineer,1988-10-15,61902
447399,Brewster,Murrill,Senior Engineer,1988-10-15,46768
444501,Mostafa,Bernick,Technique Leader,1988-10-15,40000
494428,Manton,Selvestrel,Staff,1988-10-15,72412
422950,Sampalli,Uhrik,Senior Staff,1988-10-15,52871
251367,Werner,Kabayashi,Senior Engineer,1988-10-15,40000
15071,Ayonca,Couchot,Senior Staff,1988-10-15,97484
262557,Rosalie,Barriga,Staff,1988-10-15,54613
228929,Pascal,Borovoy,Engineer,1988-10-15,40000
35919,Doowon,Jervis,Senior Staff,1988-10-14,49614
100500,Tetsurou,Sichman,Senior Engineer,1988-10-14,61217
282123,Amalendu,Vecchio,Senior Engineer,1988-10-14,66796
420960,Ebbe,Chenoweth,Engineer,1988-10-14,66336
98825,Aemilian,Kroft,Senior Engineer,1988-10-14,51267
413228,Toshimitsu,Luce,Senior Engineer,1988-10-14,46234
403469,Moon,Poehlman,Senior Staff,1988-10-14,85406
56952,Itzchak,Leppanen,Engineer,1988-10-14,60584
265489,Mitchel,Koprowski,Engineer,1988-10-14,42107
439794,Eric,Koblick,Senior Engineer,1988-10-14,40000
100914,Erzsebet,Shackell,Engineer,1988-10-14,42899
267891,Rafail,Rajala,Technique Leader,1988-10-14,51188
110386,Shem,Kieras,Technique Leader,1988-10-14,40000
202626,Berna,Schreiter,Staff,1988-10-14,62855
455566,Fayez,Swan,Senior Staff,1988-10-14,63177
450985,Florian,Langford,Engineer,1988-10-14,69989
77331,Jolita,Restivo,Senior Staff,1988-10-14,52720
297497,Dulce,Frijda,Senior Engineer,1988-10-14,53595
50739,Kiyomitsu,Guenter,Senior Engineer,1988-10-13,48998
237085,Sedat,Cesareni,Senior Engineer,1988-10-13,40000
256661,Moriyoshi,Talmor,Senior Engineer,1988-10-13,41450
496739,Raimond,Fontet,Engineer,1988-10-13,64953
219825,Shen,Gladwell,Engineer,1988-10-13,52280
237658,Indrajit,Baik,Senior Engineer,1988-10-13,52856
462924,Sanjay,Veevers,Engineer,1988-10-13,57196
104005,Ibibia,Molenkamp,Senior Engineer,1988-10-13,40000
480788,Idoia,Vesna,Engineer,1988-10-13,52949
109787,Shuho,Hebden,Senior Staff,1988-10-12,43871
260693,Oksana,Mungall,Senior Engineer,1988-10-12,71136
97492,Dante,Schnabel,Staff,1988-10-12,76119
445076,Limsoon,Holburn,Senior Staff,1988-10-12,40000
24110,Lucien,Baar,Staff,1988-10-12,65941
460359,Elgin,Lundstrom,Engineer,1988-10-12,40000
203216,Seongbin,Hofman,Staff,1988-10-12,67596
287231,Yifei,Shiratori,Staff,1988-10-12,58092
15372,Nahum,Broder,Senior Staff,1988-10-12,79245
405973,Mohit,Baezner,Engineer,1988-10-12,42783
99231,Nahla,Wielonsky,Senior Engineer,1988-10-12,50698
202893,Hairong,Cappelli,Senior Engineer,1988-10-12,40154
446178,Georg,Fiutem,Engineer,1988-10-12,53243
400084,Zorica,Schmittgen,Engineer,1988-10-11,52143
404749,Jaewoo,Reeken,Senior Engineer,1988-10-11,65660
47988,Mohan,Frezza,Senior Staff,1988-10-11,53008
69366,Georg,Schrift,Technique Leader,1988-10-11,52943
404179,Susuma,Bodoff,Senior Engineer,1988-10-11,46105
266024,Shooichi,Nergos,Engineer,1988-10-11,65492
108935,Heather,Wilharm,Senior Engineer,1988-10-11,40000
265846,Akemi,Birge,Staff,1988-10-11,76902
106684,Tayeb,Unno,Staff,1988-10-11,70215
68500,Leah,Stellhorn,Staff,1988-10-11,48903
414765,Elgin,Ghazalie,Staff,1988-10-11,49310
20305,Gou,Birnbaum,Senior Staff,1988-10-11,106332
42998,Fei,Boyle,Senior Engineer,1988-10-10,40000
284762,Chinho,Akiyama,Engineer,1988-10-10,62248
435812,Kazuhisa,Rosca,Engineer,1988-10-10,58864
88788,Aamer,Picel,Senior Staff,1988-10-10,40000
43249,Bedrich,Vitiello,Staff,1988-10-10,90940
106504,Tremaine,Panangaden,Technique Leader,1988-10-09,40000
255774,Taiji,Lagarias,Senior Engineer,1988-10-09,71428
69228,Urs,Shimshoni,Senior Engineer,1988-10-09,48344
219573,Sampalli,Walstra,Staff,1988-10-09,74564
465872,Maria,Litzler,Senior Engineer,1988-10-09,40000
89158,Qingxiang,Marwedel,Engineer,1988-10-09,40000
71603,Susanta,Hanratty,Senior Staff,1988-10-09,40000
17048,Christoph,Murthy,Senior Engineer,1988-10-09,46913
226435,Radhika,Llado,Senior Engineer,1988-10-09,40000
248502,Sham,Vecchi,Senior Engineer,1988-10-09,53222
100486,Radhakrishnan,Maksimenko,Staff,1988-10-09,83241
480320,Djenana,Eugenio,Senior Staff,1988-10-09,84296
496207,Prodip,Ermel,Senior Engineer,1988-10-09,52655
72389,Xuejun,Piancastelli,Senior Engineer,1988-10-09,72799
28383,Gladys,Chimia,Staff,1988-10-09,69090
108740,Eishiro,Szemeredi,Senior Staff,1988-10-09,88151
242198,Maria,Baik,Senior Staff,1988-10-09,68153
105396,Sajjan,Strehl,Staff,1988-10-09,65691
433902,Nevin,Dusink,Senior Engineer,1988-10-09,40000
77974,Fei,Shihab,Engineer,1988-10-09,63329
414012,Ashish,Speckmann,Senior Staff,1988-10-08,57250
271451,Bluma,Leijenhorst,Senior Staff,1988-10-08,86718
261754,Tzvetan,Bala,Engineer,1988-10-08,47396
222515,Miquel,Anger,Senior Staff,1988-10-08,71101
433936,Kyoichi,Reeken,Engineer,1988-10-08,40000
284360,Kwun,Sommen,Technique Leader,1988-10-08,49745
62129,Hongzue,Schmittgen,Senior Engineer,1988-10-07,58096
203015,Giordano,Sury,Senior Engineer,1988-10-07,40000
80092,Yucel,Wilharm,Assistant Engineer,1988-10-07,76550
22381,Uma,Openshaw,Senior Staff,1988-10-07,77651
297895,Fen,Hebden,Senior Staff,1988-10-07,54159
298009,Niranjan,Schauser,Staff,1988-10-07,78781
220718,KayLiang,Polajnar,Senior Staff,1988-10-07,59267
222341,Arie,Birge,Senior Engineer,1988-10-07,50997
17103,Takahiro,Feldmann,Engineer,1988-10-07,48187
446670,Alejandro,Gerteisen,Staff,1988-10-07,60665
242927,Manibrata,Msuda,Senior Staff,1988-10-07,40000
480369,Bluma,Desikan,Senior Staff,1988-10-07,40000
447764,Berna,Plotkin,Technique Leader,1988-10-07,75377
266783,Pranjal,Barvinok,Staff,1988-10-07,40128
225628,Tze,Pokrovskii,Technique Leader,1988-10-06,64174
86539,Adam,Junet,Staff,1988-10-06,40000
286334,Alenka,Sridhar,Senior Engineer,1988-10-06,45161
464437,Steve,Kamble,Senior Engineer,1988-10-06,40000
293342,Dekang,Moehrke,Senior Staff,1988-10-06,77959
463449,Aemilian,Varman,Senior Engineer,1988-10-06,40000
487075,Nevio,Alvarado,Engineer,1988-10-06,66828
495828,Randy,Melichar,Staff,1988-10-06,50868
243762,Hidde,Kalsbeek,Senior Staff,1988-10-06,45038
422665,Arunachalam,Edelhoff,Senior Staff,1988-10-06,87550
430179,Neelam,Serna,Senior Staff,1988-10-06,83401
270296,Jasminko,Barvinok,Senior Staff,1988-10-06,66118
223657,Kazuhide,Luca,Technique Leader,1988-10-06,59727
431176,Kerryn,Miara,Senior Staff,1988-10-06,40000
29507,Adel,Panwar,Senior Engineer,1988-10-05,58624
480317,Suebskul,Passafiume,Senior Staff,1988-10-05,40000
450874,Sven,Rebaine,Engineer,1988-10-05,40000
436016,Uma,Shokrollahi,Senior Engineer,1988-10-05,40000
26598,Falguni,Birsak,Senior Staff,1988-10-05,40000
448297,Nahum,Ghelli,Staff,1988-10-05,63726
252842,Leucio,Cangellaris,Senior Staff,1988-10-05,70629
93539,Stevo,Heystek,Senior Staff,1988-10-04,73867
39992,Mohit,Gadepally,Staff,1988-10-04,54972
241145,Kwee,Sundgren,Staff,1988-10-04,55895
465616,Bernt,Moffat,Staff,1988-10-04,55858
77650,Idoia,Bennis,Senior Engineer,1988-10-04,53035
402315,Yannis,Birge,Staff,1988-10-04,44304
84999,Turgut,Koblitz,Staff,1988-10-04,74432
247968,Pintsang,Zweizig,Staff,1988-10-04,61772
18322,Tonia,Lueh,Engineer,1988-10-04,40000
455806,Bogdan,Schahn,Staff,1988-10-04,50357
263380,Haldon,Samarati,Staff,1988-10-04,80829
220234,Nobuyoshi,Viele,Senior Staff,1988-10-04,70448
464153,Adly,Stavenow,Staff,1988-10-04,40000
263270,Bedir,Sullins,Senior Engineer,1988-10-04,40000
31196,Barry,Emmart,Senior Engineer,1988-10-03,40000
249765,Apostol,Oxenboll,Engineer,1988-10-03,61674
76247,Mads,Azuma,Senior Staff,1988-10-03,82475
213360,Debaprosad,Antonakopoulos,Senior Engineer,1988-10-03,64943
66223,Yakichi,Rattan,Senior Staff,1988-10-03,43593
31915,Kazuhide,Speckmann,Senior Engineer,1988-10-03,64076
